YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201506,97271,584953,1,10.67,"WSW","HIGH IS",29.4958,-94.5556,2929748,9433336
201506,97271,584954,1,10.67,"WSW","HIGH IS",29.4958,-94.5557,2929748,9433342
201506,97271,592634,1,5.33,"ENE","TEXAS CITY",29.4421,-94.8257,2926526,9449542
201506,97273,584937,1,2.14,"SSE","CAMPGROUND",39.7,-82.64,3942000,8238400
201506,97273,584944,1,1.64,"SSW","LANCASTER",39.6984,-82.6127,3941904,8236762
201506,97273,584944,2,1.55,"S","LANCASTER",39.6978,-82.6039,3941868,8236234
201506,97273,584946,1,3.02,"WNW","LINN",39.12,-82.85,397200,8251000
201506,97289,585068,1,.69,"S","FRISCO",40.84,-80.27,4050400,8016200
201506,97289,585069,1,.52,"W","FAIRVIEW",40.68,-80.48,4040800,8028800
201506,97289,585070,1,1.05,"E","BEAVER FALLS CO ARPT",40.77,-80.38,4046200,8022800
201506,97289,585071,1,.87,"SE","NEW BRIGHTON",40.74,-80.31,4044400,8018600
201506,97289,585072,1,2.07,"S","HARSHAVILLE",40.52,-80.42,4031200,8025200
201506,97289,585073,1,.69,"N","BADEN",40.64,-80.22,4038400,8013200
201506,97289,585074,1,1.57,"E","AMBRIDGE",40.6,-80.2,4036000,8012000
201506,97289,585075,1,1.48,"NNW","QUEENSTOWN",41.02,-79.66,411200,7939600
201506,97289,585076,1,1.73,"NE","FROGTOWN",40.97,-79.63,4058200,7937800
201506,97289,585077,1,.87,"SE","SHAW JCT",41.01,-80.49,41600,8029400
201506,97289,585078,1,1.04,"E","PARKSTOWN",41.02,-80.4,411200,8024000
201506,97289,585079,1,.69,"S","ELLWOOD CITY",40.86,-80.28,4051600,8016800
201506,97289,585080,1,.69,"S","CABOT",40.76,-79.77,4045600,7946200
201506,97289,585081,1,1.25,"ESE","HOMEACRE",40.86,-79.9,4051600,7954000
201506,97289,585082,1,.52,"W","NEW BETHLEHEM",41,-79.33,4100,7919800
201506,97289,585083,1,.87,"NW","MAYPORT",41.04,-79.26,412400,7915600
201506,97289,585084,1,0,"N","LIMESTONE",41.13,-79.33,417800,7919800
201506,97289,585085,1,.69,"S","SLIGO",41.11,-79.5,416600,7930000
201506,97289,585086,1,2.32,"SSE","REIDSBURG",41.12,-79.38,417200,7922800
201506,97289,585087,1,.52,"W","BIG RUN",40.97,-78.88,4058200,7852800
201506,97289,585088,1,1.57,"W","KINTER",40.6,-78.9,4036000,7854000
201506,97289,585089,1,1.26,"ESE","WHITSETT",40.09,-79.75,405400,7945000
201506,97289,585090,1,2.11,"E","PENNSVILLE",40.07,-79.53,404200,7931800
201506,97289,585091,1,0,"N","INDIAN HEAD",40.02,-79.4,401200,7924000
201506,97289,585092,1,.87,"SW","SUMMERVILLE",41.11,-79.19,416600,7911400
201506,97289,585093,1,1.38,"N","NORRHAN",41.14,-79.08,418400,794800
201506,97289,585094,1,1.48,"SSE","DESIRE",41,-78.87,4100,7852200
201506,97289,585095,1,.53,"W","OHIOPYLE",39.87,-79.51,3952200,7930600
201506,97289,585096,1,1.12,"S","JACKSVILLE",41.0041,-80.116,41246,806960
201506,97289,585098,1,.69,"S","PLEASANTVILLE",41.59,-79.58,4135400,7934800
201506,97289,585099,1,.52,"E","WEINEL XRDS",40.62,-79.62,4037200,7937200
201506,97289,585100,1,.87,"SW","ALVERTON",40.14,-79.59,408400,7935400
201506,97289,585101,1,.52,"E","MILLIGANTOWN",40.57,-79.67,4034200,7940200
201506,97289,585102,1,.53,"W","MAMONT",40.48,-79.61,4028800,7936600
201506,97290,585103,1,.87,"SE","MINERVA",40.72,-81.09,4043200,815400
201506,97290,585104,1,2.96,"WNW","MORGES",40.65,-81.3,4039000,8118000
201506,97290,585105,1,1.38,"S","WINONA",40.81,-80.88,4048600,8052800
201506,97290,585106,1,2.07,"S","LISBON",40.75,-80.77,4045000,8046200
201506,97290,585107,1,1.05,"E","KENMOOR",40.67,-80.6,4040200,8036000
201506,97290,585108,1,.69,"S","KENMOOR",40.66,-80.62,4039600,8037200
201506,97290,585109,1,1.73,"SE","LISBON",40.76,-80.75,4045600,8045000
201506,97290,585110,1,1.09,"NE","NORTH SALEM",40.1602,-81.5342,409612,8132052
201506,97290,585111,1,.69,"N","FREEPORT",40.21,-81.27,4012600,8116200
201506,97290,585112,1,.53,"E","ADENA",40.22,-80.87,4013200,8052200
201506,97290,585113,1,.53,"W","HARRISVILLE",40.18,-80.89,4010800,8053400
201506,97290,585114,1,.52,"E","SOMERDALE",40.57,-81.36,4034200,8121600
201506,97290,585115,1,.69,"N","SANDYVILLE",40.64,-81.37,4038400,8122200
201506,97293,585116,1,.69,"S","CONGO",40.61,-80.63,4036600,8037800
201506,97293,585117,1,.87,"SW","CONGO",40.61,-80.64,4036600,8038400
201506,97293,585118,1,2.95,"NE","MOSCOW",40.58,-80.59,4034800,8035400
201506,97828,592257,1,0,"N","PATUXENT RIVER ASOS",38.29,-76.41,3817400,7624600
201506,97828,592258,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97828,592259,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97828,592260,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201506,97830,588103,1,.86,"SW","PRATTMONT",32.4631,-86.4622,3227786,8627732
201506,97830,588103,2,1.06,"SSW","PRATTMONT",32.4568,-86.4591,3227408,8627546
201506,97830,588103,3,.88,"SSE","PRATTMONT",32.4583,-86.444,3227498,8626640
201506,97830,588103,4,.38,"SSE","PRATTMONT",32.4647,-86.4482,3227882,8626892
201506,97830,588105,1,6.49,"WNW","MUD CREEK",33.42,-87.26,3325200,8715600
201506,97830,588109,1,1.69,"SE","ACIPCO",33.5036,-86.7983,3330216,8647898
201506,97830,588113,1,.46,"NE","IRONDALE",33.5354,-86.7153,3332124,8642918
201506,97830,588145,1,4.71,"NE","QUITO",33.4222,-86.6859,3325332,8641154
201506,97830,588149,1,.69,"S","NEW HOPE",33.36,-86.75,3321600,8645000
201506,97830,588156,1,6.32,"N","SIMMSVILLE",33.42,-86.65,3325200,8639000
201506,97830,588162,1,5.53,"N","ARGYLE",33.41,-86.63,3324600,8637800
201506,97831,588118,1,0,"N","BABAR POINT",38.31,-77.03,3818600,771800
201506,97831,588124,1,0,"N","POTOMAC LIGHT",38.34,-76.99,3820400,7659400
201506,97831,588126,1,0,"N","CUCKOLD CREEK",38.31,-76.93,3818600,7655800
201506,97831,588128,1,17.92,"WNW","PINEY POINT",38.243,-76.827,3814580,7649620
201506,97831,588131,1,6.25,"NNW","MID BAY BUOY",38.5563,-76.4146,3833378,7624876
201506,97831,588133,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97831,588136,1,0,"N","POINT LOOKOUT",38.04,-76.32,382400,7619200
201506,97831,588137,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97831,588138,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97831,588140,1,0,"N","RACCOON POINT",38.14,-75.79,388400,7547400
201506,97831,588141,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201506,97832,588147,1,6.25,"NNW","MID BAY BUOY",38.5563,-76.4146,3833378,7624876
201506,97832,588148,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97832,588150,1,1.15,"SE","LYLES-CROUCH ACADEMY ALEXANDRIA",38.7877,-77.0357,3847262,772142
201506,97832,588151,1,0,"N","PATUXENT RIVER ASOS",38.29,-76.41,3817400,7624600
201506,97832,588152,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97832,588154,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201506,97832,588157,1,0,"N","TOLLY POINT",38.94,-76.44,3856400,7626400
201506,97832,588158,1,0,"N","QUANTICO",38.5,-77.31,3830000,7718600
201506,97832,588161,1,5.43,"SE","SUSQUEHANNA",39.4958,-75.9858,3929748,7559148
201506,97833,588172,1,1.05,"NE","EAST GASDEN",34.0126,-85.9896,34756,8559376
201506,97833,588174,1,.9,"SE","GADSDEN",34.01,-86.01,34600,86600
201506,97834,588215,1,0,"N","POTOMAC LIGHT",38.34,-76.99,3820400,7659400
201506,97834,588217,1,0,"N","CUCKOLD CREEK",38.31,-76.93,3818600,7655800
201506,97834,588220,1,0,"N","TOLCHESTER BEACH",39.32,-76.25,3919200,7615000
201506,97834,588224,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.85,-77.04,3851000,772400
201506,97834,588225,1,0,"N","ANNAPOLIS",38.98,-76.48,3858800,7628800
201506,97834,588226,1,0,"N","QUANTICO",38.5,-77.31,3830000,7718600
201506,97834,588229,1,0,"N","ANNAPOLIS BUOY",38.98,-76.48,3858800,7628800
201506,97834,588231,1,0,"N","GREENBERRY POINT",38.97,-76.46,3858200,7627600
201506,97834,588232,1,0,"N","SANDY POINT",39.01,-76.4,39600,7624000
201506,97834,588234,1,0,"N","TOLLY POINT",38.94,-76.44,3856400,7626400
201506,97834,588235,1,0,"N","KENT ISLAND",38.92,-76.36,3855200,7621600
201506,97835,588239,1,0,"N","POTOMAC LIGHT",38.34,-76.99,3820400,7659400
201506,97835,588240,1,0,"N","POTOMAC LIGHT",38.34,-76.99,3820400,7659400
201506,97835,588241,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97835,588242,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97835,588243,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97835,588245,1,4.26,"NNW","RIVIERA BEACH",39.22,-76.528,3913200,7631680
201506,97835,588246,1,0,"N","PATAPSCO BUOY",39.15,-76.39,399000,7623400
201506,97835,588248,1,0,"N","SUSQUEHANNA",39.54,-76.07,3932400,764200
201506,97835,588250,1,6.25,"NNW","MID BAY BUOY",38.5563,-76.4146,3833378,7624876
201506,97835,588252,1,0,"N","PATUXENT RIVER ASOS",38.29,-76.41,3817400,7624600
201506,97835,588253,1,12.23,"WNW","HORN POINT",38.677,-76.334,3840620,7620040
201506,97836,588244,1,2.4,"WNW","CREWS",33.91,-88.17,3354600,8810200
201506,97836,588249,1,.9,"SW","DICKERT",33.12,-85.44,337200,8526400
201506,97836,588251,1,1.16,"W","WADLEY",33.12,-85.57,337200,8534200
201506,97836,588258,1,.58,"W","HALAWAKA",32.67,-85.18,3240200,8510800
201506,97836,588262,1,1.75,"W","SMITHS STATION",32.53,-85.11,3231800,856600
201506,97836,588269,1,1.17,"E","SMITHS",32.52,-85.05,3231200,853000
201506,97836,588270,1,17.75,"SSE","MC GINTY",32.52,-85.05,3231200,853000
201506,97836,588272,1,.9,"NW","DAVISTON",33.06,-85.64,333600,8538400
201506,97836,588275,1,1.16,"W","JACKSONS GAP",32.88,-85.82,3252800,8549200
201506,97836,588276,1,5.36,"ESE","MOSCOW",33.83,-88.02,3349800,881200
201506,97836,588279,1,2.3,"W","ARBACOOCHEE",33.57,-85.56,3334200,8533600
201506,97836,588280,1,2.3,"W","ARBACOOCHEE",33.57,-85.56,3334200,8533600
201506,97836,588284,1,1.16,"W","BEEHIVE",32.55,-85.57,3233000,8534200
201506,97836,588285,1,2.43,"WNW","NOTASULGA",32.58,-85.71,3234800,8542600
201506,97836,588286,1,4.3,"NNE","DAMPSEY",33.49,-85.75,3329400,8545000
201506,97836,588287,1,2.15,"SSW","BUTTS MILL",32.54,-85.98,3232400,8558800
201506,97836,588288,1,5.37,"SSW","CLAUD",32.51,-86.12,3230600,867200
201506,97836,588291,1,1.75,"E","LE GRAND",32.17,-86.24,3210200,8614400
201506,97836,588292,1,2.38,"SSE","MONTGOMERY",32.35,-86.28,3221000,8616800
201506,97836,588293,1,1.8,"NE","SIMMSVILLE",33.35,-86.65,3321000,8639000
201506,97836,588294,1,2.72,"WSW","HAYNEVILLE",32.16,-86.64,329600,8638400
201506,97836,588296,1,2.69,"ESE","ACTON",33.33,-86.78,3319800,8646800
201506,97837,588260,1,0,"N","SUSQUEHANNA",39.54,-76.07,3932400,764200
201506,97837,588263,1,4.26,"NNW","RIVIERA BEACH",39.22,-76.528,3913200,7631680
201506,97837,588264,1,0,"N","SUSQUEHANNA",39.54,-76.07,3932400,764200
201506,97837,588265,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97837,588266,1,0,"N","LEWISETTA",38,-76.47,3800,7628200
201506,97837,588267,1,0,"N","LEWISETTA",38,-76.47,3800,7628200
201506,97837,588268,1,0,"N","TOLLY POINT",38.94,-76.44,3856400,7626400
201506,97837,588277,1,0,"N","KENT ISLAND",38.92,-76.36,3855200,7621600
201506,97837,588278,1,0,"N","GREENBERRY POINT",38.97,-76.46,3858200,7627600
201506,97837,588282,1,0,"N","ANNAPOLIS BUOY",38.98,-76.48,3858800,7628800
201506,97837,588289,1,0,"N","LEWISETTA",38,-76.47,3800,7628200
201506,97837,588290,1,0,"N","LEWISETTA",38,-76.47,3800,7628200
201506,97837,588370,1,0,"N","POINT LOOKOUT",38.04,-76.32,382400,7619200
201506,97837,588371,1,0,"N","POINT LOOKOUT",38.04,-76.32,382400,7619200
201506,97837,588372,1,5.98,"E","PINEY POINT",38.13,-76.42,387800,7625200
201506,97837,588373,1,0,"N","CRISFIELD",37.97,-75.88,3758200,7552800
201506,97837,588374,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97837,588375,1,0,"N","BISHOPS HEAD",38.22,-76.04,3813200,762400
201506,97837,588377,1,0,"N","SMITH ISLAND",37.98,-76.04,3758800,762400
201506,97837,588378,1,0,"N","PATUXENT RIVER ASOS",38.29,-76.41,3817400,7624600
201506,97837,588379,1,0,"N","RACCOON POINT",38.14,-75.79,388400,7547400
201506,97837,588380,1,0,"N","CUCKOLD CREEK",38.31,-76.93,3818600,7655800
201506,97837,588381,1,0,"N","COVE POINT",38.43,-76.39,3825800,7623400
201506,97839,588297,1,1.69,"S","RENNERT",34.7957,-79.0832,3447742,794992
201506,97839,588298,1,1.34,"WSW","SHANNON",34.8406,-79.1507,3450436,799042
201506,97839,588299,1,2.73,"NNW","SMITHS",34.683,-78.8764,3440980,7852584
201506,97841,588309,1,1.81,"E","FERNSIDE",34.2531,-77.8485,3415186,7750910
201506,97841,588310,1,2.15,"WNW","MC MILLAN",34.8815,-78.9653,3452890,7857918
201506,97841,591612,1,.63,"WNW","MAXTON",34.734,-79.34,3444040,7920400
201506,97841,591612,2,.47,"WNW","MAXTON",34.7331,-79.3374,3443986,7920244
201506,97842,588311,1,1.97,"N","CLIO",34.6085,-79.5302,3436510,7931812
201506,97842,588312,1,2.14,"SW","CARMICHAEL XRDS",34.3951,-79.3022,3423706,7918132
201506,97842,591633,1,26.05,"E","MECHANICSVILLE",34.3902,-79.2991,3423412,7917946
201506,97842,591634,1,2.29,"SSW","SOCIETY HILL",34.492,-79.8715,3429520,7952290
201506,97844,588315,1,1.35,"N","BUENA VISTA",35.9994,-88.2779,3559964,8816674
201506,97844,588316,1,1.14,"N","BELLS",35.7365,-89.0782,3544190,894692
201506,97844,588316,2,1.67,"SW","BELLS",35.7002,-89.0972,3542012,895832
201506,97844,588317,1,.5,"SW","GRIZZARD",36.0258,-88.9872,361548,8859232
201506,97844,588317,2,.99,"WSW","LANEVIEW",36.0247,-88.9165,361482,8854990
201506,97844,588318,1,2.61,"ENE","HENDERSON",35.44,-88.6253,3526400,8837518
201506,96839,582660,1,2.43,"W","LOCKPORT LEWIS ARPT",41.6017,-88.127,4136102,887620
201506,96839,582660,2,.39,"NW","LOCKPORT LEWIS ARPT",41.6045,-88.0845,4136270,885070
201506,96839,582663,1,.52,"WSW","JOLIET",41.5282,-88.1097,4131692,886582
201506,96839,582663,2,.36,"ESE","JOLIET",41.5287,-88.0933,4131722,885598
201506,96839,582663,3,.38,"ESE","JOLIET",41.5279,-88.0931,4131674,885586
201506,96839,582663,4,.53,"WSW","JOLIET",41.5276,-88.1098,4131656,886588
201506,96839,582665,1,.86,"NE","MINOOKA",41.46,-88.26,4127600,8815600
201506,96839,582669,1,2.02,"N","MINOOKA",41.4789,-88.2752,4128734,8816512
201506,96839,582675,1,.52,"E","CHANNAHON",41.43,-88.22,4125800,8813200
201506,96839,582676,1,0,"N","MINOOKA",41.45,-88.27,4127000,8816200
201506,96839,582676,2,3,"WSW","MINOOKA",41.4334,-88.3235,4126004,8819410
201506,96839,582677,1,0,"N","SHOREWOOD",41.52,-88.2,4131200,8812000
201506,96840,582672,1,1.03,"W","BURLINGTON BEACH",41.5,-87.07,4130000,874200
201506,96840,582673,1,1.35,"N","PORTER CO ARPT",41.4695,-87.0217,4128170,871302
201506,96840,582674,1,.86,"NE","LOWELL",41.29,-87.41,4117400,8724600
201506,96852,582696,1,8.34,"NNE","HENDRICKS",44.62,-96.35,4437200,9621000
201506,96852,582696,2,2,"NNE","ARCO",44.4067,-96.1845,4424402,9611070
201506,96852,582697,1,1.7,"NW","LAKE BENTON",44.27,-96.32,4416200,9619200
201506,96852,582699,1,1.21,"SE","LAKE WILSON",43.99,-95.95,4359400,9557000
201506,96852,582700,1,2.13,"NNE","AIRLIE",44.05,-96.44,443000,9626400
201506,96852,582703,1,2.3,"NNE","AIRLIE",44.05,-96.43,443000,9625800
201506,96853,582695,1,1.75,"NNE","PERU",41.3531,-89.1163,4121186,896978
201506,96853,585525,1,1.56,"W","(MMO)MARSEILLES",41.37,-88.71,4122200,8842600
201506,96853,585525,2,.77,"SE","DAYTON",41.373,-88.7883,4122380,8847298
201506,96853,585525,3,.81,"E","DAYTON",41.38,-88.7844,4122800,8847064
201506,96853,585525,4,1.05,"ENE","(MMO)MARSEILLES",41.3784,-88.6631,4122704,8839786
201506,96853,585525,5,.85,"E","(MMO)MARSEILLES",41.3709,-88.6636,4122254,8839816
201506,96853,585533,1,.56,"ESE","MARSEILLES",41.3267,-88.7102,4119602,8842612
201506,96853,585533,2,.6,"E","MARSEILLES",41.3314,-88.7086,4119884,8842516
201506,96853,585533,3,.68,"E","MARSEILLES",41.3311,-88.707,4119866,8842420
201506,96853,585533,4,.63,"ESE","MARSEILLES",41.3265,-88.7088,4119590,8842528
201506,96853,585538,1,.86,"NE","MINOOKA",41.46,-88.26,4127600,8815600
201506,96853,585538,2,2.87,"NE","DIVINE",41.4083,-88.2594,4124498,8815564
201506,96853,585538,3,1.97,"E","MORRIS",41.3671,-88.3823,4122026,8822938
201506,96853,585538,4,1.15,"N","MORRIS",41.3866,-88.418,4123196,8825080
201506,96853,585538,5,1.45,"WNW","MINOOKA",41.4574,-88.2961,4127444,8817766
201506,96853,585541,1,.73,"NW","NORTH LAKE",41.9259,-87.9618,4155554,8757708
201506,96853,585541,2,.76,"NW","NORTH LAKE",41.9288,-87.9589,4155728,8757534
201506,96853,585541,3,.7,"NW","NORTH LAKE",41.9283,-87.9579,4155698,8757474
201506,96853,585541,4,.66,"NW","NORTH LAKE",41.9255,-87.9604,4155530,8757624
201506,96853,585543,1,1.12,"SSW","SCHILLER PARK",41.9549,-87.8781,4157294,8752686
201506,96853,585543,2,1.18,"SW","SCHILLER PARK",41.9559,-87.883,4157354,8752980
201506,96853,585543,3,.34,"SW","SCHILLER PARK",41.9668,-87.8751,4158008,8752506
201506,96853,585543,4,.29,"SSW","SCHILLER PARK",41.9662,-87.8722,4157972,8752332
201506,96854,582701,1,.88,"SW","ROBINSON CREEK",37.39,-82.56,3723400,8233600
201506,96854,582701,2,1.07,"S","YEAGER",37.3846,-82.5279,3723076,8231674
201506,96854,582701,3,.85,"E","ESCO",37.3713,-82.5346,3722278,8232076
201506,96854,582701,4,.71,"NNE","PENNY",37.379,-82.564,3722740,8233840
201506,96855,582704,1,6.04,"SE","ESMOND",44.22,-97.67,4413200,9740200
201506,96855,582705,1,0,"N","CARTHAGE",44.17,-97.72,4410200,9743200
201506,96855,582707,1,6.47,"NE","FLANDREAU",44.11,-96.48,446600,9628800
201506,96856,582706,1,1.3,"WSW","HORSE CREEK",37.14,-83.77,378400,8346200
201506,96856,582708,1,.55,"E","DENVER",37.78,-82.86,3746800,8251600
201506,96856,582709,1,2.14,"NW","AUXIER",37.75,-82.8,3745000,8248000
201506,96856,582710,1,.55,"W","LANCER",37.67,-82.74,3740200,8244400
201506,96856,582711,1,.55,"E","PRESTONSBURG",37.67,-82.77,3740200,8246200
201506,96856,582712,1,0,"N","GREASY CREEK",37.38,-82.48,3722800,8228800
201506,96856,582713,1,.69,"N","WALKER",36.89,-83.7,3653400,8342000
201506,96856,582715,1,1.38,"S","JAYBEE",36.85,-83.63,3651000,8337800
201506,96856,582716,1,.55,"E","WEST SOMERSET",37.08,-84.61,374800,8436600
201506,96856,582718,1,.69,"S","EVARTS",36.86,-83.2,3651600,8312000
201506,96856,582720,1,0,"N","BONANZA",37.7,-82.87,3742000,8252200
201506,96856,582722,1,0,"N","DOTSON",37.65,-82.87,3739000,8252200
201506,96856,582727,1,1,"N","JUSTELL",37.5845,-82.62,3735070,8237200
201506,96856,582736,1,1.76,"SW","GRASSY LICK",38.06,-84.04,383600,842400
201506,96856,582737,1,2.14,"NNE","FRENCHBURG",37.98,-83.62,3758800,8337200
201506,96856,582738,1,2.14,"NNE","MARIBA",37.95,-83.57,3757000,8334200
201506,96856,582739,1,1.76,"NW","REDWINE",38.04,-83.25,382400,8315000
201506,96856,582741,1,4,"ESE","STANTON",37.8279,-83.8023,3749674,8348138
201506,96856,582743,1,.69,"S","WEST LIBERTY",37.91,-83.27,3754600,8316200
201506,96856,582744,1,.55,"W","WEST LIBERTY",37.92,-83.28,3755200,8316800
201506,96856,582746,1,.69,"S","WEST LIBERTY",37.91,-83.27,3754600,8316200
201506,96856,582747,1,.88,"NE","KERZ",37.91,-82.86,3754600,8251600
201506,96856,582748,1,.55,"W","OIL SPGS",37.82,-82.94,3749200,8256400
201506,96856,582750,1,2,"SW","WEST LIBERTY",37.8995,-83.2959,3753970,8317754
201506,96857,582714,1,1.38,"S","WESSINGTON",44.43,-98.68,4425800,9840800
201506,96857,582717,1,2.83,"WSW","(HON)HURON ARPT",44.36,-98.28,4421600,9816800
201506,96857,582719,1,.99,"W","(HON)HURON ARPT",44.38,-98.25,4422800,9815000
201506,96857,582721,1,.85,"NE","HURON",44.36,-98.21,4421600,9812600
201506,96857,582724,1,.85,"NE","HURON",44.36,-98.21,4421600,9812600
201506,96857,582731,1,1.63,"ESE","(HON)HURON ARPT",44.37,-98.2,4422200,9812000
201506,96857,582734,1,.85,"NE","HURON",44.36,-98.21,4421600,9812600
201506,96857,582735,1,.69,"S","MADISON MUNI ARPT",44.01,-97.08,44600,974800
201506,96857,582740,1,0,"N","DELL RAPIDS",43.82,-96.72,4349200,9643200
201506,96857,582742,1,.85,"NE","DELL RAPIDS",43.83,-96.71,4349800,9642600
201506,96858,582751,1,1.22,"NE","LUVERNE ARPT",43.64,-96.21,4338400,9612600
201506,96858,582752,1,0,"N","ELLSWORTH",43.52,-96.02,4331200,961200
201506,96859,582753,1,0,"N","CARRIE",37.33,-83.03,3719800,831800
201506,96859,582754,1,.69,"S","MONTICELLO",36.82,-84.83,3649200,8449800
201506,96859,582755,1,1.3,"WNW","STEUBENVILLE",36.89,-84.8,3653400,8448000
201506,96860,582757,1,.69,"S","CHAMBERLAIN",43.79,-99.33,4347400,9919800
201506,96860,582759,1,.69,"N","CHAMBERLAIN ARPT",43.81,-99.32,4348600,9919200
201506,96860,582761,1,4.41,"SSW","ACADEMY",43.39,-99.11,4323400,996600
201506,96860,582762,1,7.54,"NNE","LUCAS",43.38,-99.16,4322800,999600
201506,96860,582763,1,.85,"NE","PLATTE",43.39,-98.84,4323400,9850400
201506,96860,582764,1,7.94,"W","WESSINGTON SPGS",44.08,-98.73,444800,9843800
201506,96860,582765,1,0,"N","ARMOUR",43.32,-98.35,4319200,9821000
201506,96860,582766,1,.69,"N","MADISON",44.01,-97.12,44600,977200
201506,96860,582767,1,.69,"N","COLTON",43.79,-96.93,4347400,9655800
201506,96861,582768,1,.85,"SE","BEAVER CREEK",43.61,-96.36,4336600,9621600
201506,96861,582769,1,.85,"NE","LAKE BENTON",44.26,-96.29,4415600,9617400
201506,96861,582770,1,.85,"SE","LUVERNE",43.66,-96.21,4339600,9612600
201506,96861,582771,1,.69,"N","FLORENCE",44.24,-96.05,4414400,963000
201506,96861,583070,1,6.8,"NW","CURRIE",44.15,-95.75,449000,9545000
201506,96861,583071,1,.69,"S","MAGNOLIA",43.64,-96.08,4338400,964800
201506,96861,583073,1,1,"E","READING",43.7,-95.71,4342000,9542600
201506,96862,582773,1,.55,"E","KECK",37.6,-83.36,3736000,8321600
201506,96862,582774,1,.88,"SE","PINE RIDGE",37.76,-83.61,3745600,8336600
201506,96862,582775,1,0,"N","WINSTON",37.7,-84.08,3742000,844800
201506,96862,582776,1,.88,"NE","NORTH IRVINE",37.73,-83.97,3743800,8358200
201506,96862,582777,1,.88,"SW","MILLARD",37.41,-82.44,3724600,8226400
201506,96863,582820,1,3.24,"SSE","WILLIAMS XRDS",35.61,-78.64,3536600,7838400
201506,96863,582821,1,3.13,"ENE","DRUG STORE",35.62,-78.53,3537200,7831800
201506,96863,582821,2,4.87,"S","CLAYTON",35.58,-78.46,3534800,7827600
201506,96863,582822,1,2.15,"SSE","(POB)POPE AFB FAYETT",35.14,-78.97,358400,7858200
201506,96863,582823,1,1.38,"N","DENTON",35.65,-80.12,3539000,807200
201506,96863,582824,1,2.36,"SSW","PISGAH",35.52,-79.9,3531200,7954000
201506,96863,582825,1,5.59,"NNE","PARKS XRDS",35.77,-79.57,3546200,7934200
201506,96863,582825,2,5.23,"NE","PARKS XRDS",35.75,-79.55,3545000,7933000
201506,96863,582826,1,1.13,"W","STEEDS",35.47,-79.82,3528200,7949200
201506,96863,582826,2,2.81,"E","ETHER",35.43,-79.75,3525800,7945000
201506,96863,582827,1,1.69,"E","SPIES",35.42,-79.67,3525200,7940200
201506,97223,584689,1,3.31,"SW","NEWELL",44.675,-103.466,4440500,10327960
201506,97223,584691,1,.77,"NW","NISLAND",44.678,-103.561,4440680,10333660
201506,97223,584694,1,7.67,"SSE","HEREFORD",44.2829,-102.829,4416974,10249740
201506,97223,584694,2,8.2,"SSE","HEREFORD",44.2749,-102.8292,4416494,10249752
201506,97223,584697,1,6.05,"NNW","HEREFORD",44.47,-102.92,4428200,10255200
201506,97223,584698,1,6.05,"NNW","HEREFORD",44.47,-102.92,4428200,10255200
201506,97223,584703,1,3,"NNW","SCENIC",43.8201,-102.573,4349206,10234380
201506,97223,584710,1,3.22,"NW","WASTA",44.097,-102.503,445820,10230180
201506,97223,584711,1,8,"S","WALL",43.8742,-102.24,4352452,10214400
201506,97223,584712,1,0,"N","WALL",43.99,-102.24,4359400,10214400
201506,97223,587325,1,1.93,"WSW","VALE",44.606,-103.434,4436360,10326040
201506,97223,587327,1,6.01,"SSW","BELLE FOURCHE",44.586,-103.882,4435160,10352920
201506,97223,587328,1,6.97,"ENE","BELVIDERE",43.878,-101.1469,4352680,1018814
201506,97223,587328,2,10.19,"ENE","BELVIDERE",43.9002,-101.0901,4354012,1015406
201506,97223,590568,1,7.02,"WNW","HEREFORD",44.417,-103.007,4425020,103420
201506,97223,590568,2,7.59,"WSW","ELM SPRINGS",44.265,-102.67,4415900,10240200
201506,97228,584709,1,4.71,"SSW","EAGLE CITY",35.87,-98.63,3552200,9837800
201506,97228,584719,1,2.79,"NNW","OKLAHOMA CITY",35.5066,-97.5311,3530396,9731866
201506,97228,584719,2,2.89,"NNW","OKLAHOMA CITY",35.5082,-97.5311,3530492,9731866
201506,97228,584719,3,2.86,"NNW","OKLAHOMA CITY",35.5085,-97.5289,3530510,9731734
